n_jets,n_btags,ht,met,n_central_jets
6,2,537.9615435022824,101.26174383849018,2
3,3,879.2778114598525,90.88006741113462,9
5,2,890.4802266314078,128.51560089297845,4
3,2,392.74451648882024,59.92382832969263,0
6,0,799.569579014465,191.84348273562023,1
3,1,588.2794566178712,100.18833204339208,1
5,2,258.70973382512005,46.3804059361111,5
2,2,966.2034080215636,75.93040259549295,2
1,2,131.2348096601108,16.90020875154039,8
8,1,402.27509517281055,93.64802948584374,0
2,0,35.26797085889288,109.52960310406499,4
3,4,331.4957347196804,139.21832752544213,4
7,3,887.0619989273915,196.3501054015026,9
9,4,251.95331332630377,95.03064748243035,7
7,4,239.627796424722,153.82436095333645,7
9,1,883.2953581431894,14.330872587182487,9
0,4,76.55287568953561,89.91490694684525,5
1,4,144.2151994732732,113.00087381912311,9
2,4,695.0118929134596,129.6638922859853,9
7,0,390.33316166786966,114.95742314892637,2
7,1,688.4369688696213,41.512431580652944,0
1,4,217.09876350300382,27.852459319566435,5
2,0,281.964231842179,19.578802771962245,0
5,4,399.9758463295477,42.211202769430244,4
8,4,537.6334162877855,36.1810931995443,5
9,4,275.7590845249392,20.846022854431645,0
0,2,349.78990047557534,193.03871702263058,7
3,2,500.76978793034743,31.260158620704637,2
1,1,706.9018886558981,31.801175265026327,2
1,4,31.25095509986786,172.0051217431922,3
9,3,406.86115644890896,17.807051292601784,8
0,3,735.5107987236316,96.1826748147408,0
4,2,88.43482446105277,114.48686775245002,3
7,0,194.06994449426452,14.892026904015477,1
4,3,532.5626780733754,76.83309871833157,8
6,3,445.6288332682933,48.153939723808904,8
5,0,589.8613754408282,71.19200432912795,2
6,1,426.017859368254,99.8957911855975,1
9,0,461.0198381331114,36.11394762995212,8
3,1,19.573512602827247,181.98305710964163,6
5,2,722.7938116523194,123.93888131934376,9
1,2,67.4315048824221,194.21597730716488,7
4,0,362.83670421597316,42.32743370543177,7
7,0,572.3001588482906,165.84917091008137,0
0,2,486.53216481826536,9.426339764605874,4
1,0,383.2674169957941,108.15821868297772,4
8,4,183.93310581760736,137.8942196132233,3
5,1,876.794028270451,116.26010592216198,8
5,4,31.129785155709854,189.70635924744866,0
1,0,432.78877445481834,194.2896214458885,5
2,3,0.9791032347867823,115.27682499919669,4
7,4,763.6823480156443,16.882668829255508,0
1,4,980.5402268300081,137.63329308312177,1
7,0,441.51686504771726,50.89226483091232,7
3,1,719.6378167431966,5.886904728890352,7
8,3,329.26218265079785,78.61006627606011,7
9,1,988.0572682063781,154.5095181800554,4
6,3,884.7697497182628,185.75602124288665,3
4,3,620.7367710618844,37.946963591556646,1
9,0,162.2763505013154,56.91351768368729,0
1,1,782.6452207987825,4.355561151328602,6
2,2,888.9874684833409,30.545653713479084,4
9,4,323.2063570713884,66.47748180671285,2
0,1,643.9633882064519,150.47279815751057,8
6,4,150.91735472136102,24.001542154432308,4
3,1,829.8807953609712,125.45298115496466,6
1,1,204.82516099875835,133.1072556263877,2
0,0,156.48843870231144,77.39624459217815,5
9,2,215.2744509398935,37.30409663747578,2
7,3,284.1019813565635,59.76099479365495,4
2,0,867.5148518895771,180.80584202470286,8
6,0,819.6195099159552,153.938093196914,1
4,4,768.2339970366259,54.238733866722136,9
2,0,15.290712574007937,0.4658517722634814,1
9,1,85.3645364782778,190.04152244783356,6
3,2,429.4091304976455,68.6528638007998,8
6,4,897.3254010103346,128.86677152804592,4
6,0,703.3858622136573,11.823096457991443,8
4,2,334.8491996926819,101.20270081555567,2
6,3,583.5534800665566,11.137405591403503,1
1,1,429.6601786889331,152.6318654430591,3
1,4,150.83697818305365,62.25972257364019,4
1,1,986.9132617604267,91.44813029361968,0
1,2,927.0280738631351,37.62734992234653,7
6,4,575.606424264137,138.29417227189134,5
9,0,576.0291305312159,102.136012832714,2
6,4,127.77263663645222,79.34316972084335,7
3,1,463.03682670145616,173.58707791966762,8
1,3,88.37082999904166,9.467536388434205,8
0,4,42.80392320353521,30.665715985594044,4
5,2,999.7057943816566,189.42660662300258,5
6,2,786.5672821434014,66.14326896543636,5
9,1,735.8294274727632,149.5366277699326,4
6,4,895.0226122848684,31.99485577048955,7
5,0,60.67136088266067,79.11658137739754,5
9,4,871.7988113538883,143.31954071024717,9
9,3,750.1007619537354,165.16959281877496,7
7,0,394.22202645269147,63.53180525031652,6
1,2,673.5344471382381,137.19995201708034,1
0,1,320.7194223195519,49.922281022663675,5
7,2,391.28067728412043,33.52607138382246,9
5,4,918.4014690661402,177.408965354267,4
3,4,75.54252406548478,44.893765732038894,5
9,3,309.5211391170378,37.5048158987737,9
6,3,626.5316959664943,49.979113425203494,8
0,0,506.7095588973918,137.59865830643344,2
9,1,232.796483664915,193.8087897729081,6
7,3,596.7768619371184,194.01125509555362,1
4,0,128.49434688859716,47.41085330944912,8
6,4,50.086445777117405,85.90048692828958,7
6,3,782.6002585035668,128.86085847468294,8
0,3,841.9724071873426,121.43175712057663,3
0,3,80.50787152647653,5.34050541161788,9
9,3,994.3737950113863,6.182227305250287,0
5,1,372.9088653749646,117.3895536095461,0
3,3,723.7234136493339,57.47067344430388,1
8,4,688.44128318347,136.03335818813957,2
8,3,867.7718267580743,19.590055013905804,7
4,1,360.26291642967755,59.17634452671534,7
6,4,618.3802157622374,15.09307648152296,2
5,3,933.835217875966,51.787373953562124,3
6,3,186.94640486847226,30.692128909146234,0
2,3,424.31871043190796,100.72298773945423,0
2,2,260.8173764656455,171.64336501439578,7
8,2,941.9486851418873,63.206096355737195,6
8,0,770.7309755368143,187.81843218454395,6
6,1,552.7116342547803,33.4570648575546,6
2,2,397.7903230036711,91.19195271045812,4
2,3,769.5259283685965,175.36918138528378,8
2,3,576.4598211152173,134.10559176102683,4
0,1,927.1543707667554,93.7347584638753,9
8,3,421.27521737842125,79.27245817427517,2
9,2,42.132052809867645,1.245793251445404,1
2,1,588.4819952684577,170.29258517314426,5
8,2,362.9619298375939,127.64244622974206,6
9,4,223.0952767004163,168.7242029248665,5
0,1,60.20653658521624,176.38468893934862,4
2,0,486.22470409828213,124.0039237101882,1
7,1,12.855227544557035,82.60631705225443,2
6,4,440.45529225234327,122.9840948202393,3
8,0,125.47764732883049,67.28987761873964,3
5,0,432.5483520121288,3.047217738549568,2
5,3,587.1118091530493,3.865969539578251,9
7,3,467.3828402342699,16.278211278071076,2
0,2,248.17086791135733,62.34800645184961,2
6,4,636.1794768137684,29.96313218634834,6
4,0,209.33578737775215,132.6513680636029,8
9,1,952.6478567895549,155.67449476110195,5
5,4,83.85894271744876,112.41246660069604,4
9,4,627.2560418743603,153.39017361159733,4
1,4,168.16022495237314,73.16575699045555,7
7,3,49.739531089830756,189.3397764114248,6
4,3,622.8631961749652,90.66113762027224,2
6,4,842.7868158687938,37.4510535444154,0
5,4,968.8159199642148,64.90463564702354,3
6,4,443.99437533646704,96.76236341225713,4
2,2,410.4532341907938,111.34942300792603,6
1,2,347.89341536768535,193.65410853566786,0
4,4,359.9230536104565,65.66438221871016,5
1,1,457.9743420201781,180.15799988424374,0
7,3,496.6199099108034,86.74584235204064,2
5,3,575.0494780107477,96.43287140626448,9
3,0,83.21589326843181,57.976580468126656,7
2,2,847.4216376203944,96.91905259890554,2
4,2,87.33624542215335,162.30123372731492,6
1,4,397.5289855383386,74.75715937831995,0
2,1,380.93350528106964,15.214150615083577,1
4,4,716.1736200470216,130.01594088128033,8
6,3,450.01351714243856,5.133435169676925,9
2,0,519.7852830539698,164.98424135768312,2
4,1,886.2653406816138,73.33033426842232,0
9,2,109.02670663072378,108.52592642206433,7
3,1,839.7401564348345,138.77315005932877,0
9,0,906.2573995865004,191.05447190602874,6
4,0,545.8713044073464,45.73485538524855,1
6,1,942.0570439380375,111.05600503433391,5
0,3,173.9768235696888,173.03392304843905,6
7,0,978.0468899633148,186.55223546440106,3
5,3,92.51659606227524,179.7512015419559,4
7,0,312.3752364358071,59.76728718566313,1
1,2,95.10027491315387,109.18446571399716,4
5,3,993.368894160244,54.63246141936607,8
6,0,604.8023436643264,64.32521177522854,7
6,1,826.7686935239827,180.12752040985444,3
5,1,463.92322178995784,0.40684946679245826,4
8,3,97.41626367286926,172.01947170924086,0
0,4,489.67090443157514,68.31024798709791,1
1,2,571.9612729505571,62.50239245646332,2
8,2,857.2433482730474,3.9629966847370746,2
3,3,206.56601083937974,114.39725122318944,8
1,3,892.7168176650417,1.0997125261090757,1
3,4,897.9523398565658,76.50797262807232,8
4,1,596.9230114985697,109.0424706202437,9
8,3,358.1915322251751,45.541999767935046,4
9,0,868.1823405414744,30.504299195020824,6
2,1,250.85687753394993,120.22878159790147,2
6,4,591.6114817609885,126.17272762351854,5
0,2,863.8859425766107,1.8249506296021512,8
0,1,608.5868613368033,8.737560741793015,1
9,0,698.2874021871755,135.0819776999913,7
0,3,146.08129560145412,127.98509103102722,3
9,2,531.0756911054997,104.17048597598946,7
0,0,579.2344366869669,41.47951140588033,9
1,4,236.79544429967214,80.99140559286413,2
0,0,312.528803492384,132.40134351217543,0
4,0,324.88359241709264,43.75567758826935,6
6,4,572.5555211983367,159.1551046087525,2
6,0,214.04265445742888,23.277234506174782,7
9,0,610.8392278564969,73.75721603985777,8
2,1,764.6464373454127,178.78560733416893,1
0,1,231.04428438857616,38.83568362287224,8
9,4,218.94926266200554,182.1214144673005,6
9,4,35.73215338467606,52.371645268227354,6
4,1,753.0201711765975,59.19748013636337,7
0,4,528.2100181009524,153.02212307138714,1
4,2,178.30214328987392,4.120534053405955,4
1,4,818.6232385602452,93.75306657036543,0
8,2,846.0794081557207,87.48558719135764,2
0,4,53.433544650269724,99.02016099317612,6
0,1,222.09877184260364,194.36849316826869,0
2,2,324.7514310894961,122.46290583116246,3
3,1,147.70703487634395,179.9945853366865,5
5,4,836.5554385706179,68.99217325227988,7
8,3,704.826065251812,97.10945927544007,4
0,0,622.9689264572361,165.6286358031954,2
9,1,245.22577456843476,96.4752704318557,6
6,0,607.2878735982595,117.2630336257916,4
4,1,853.385187921399,103.43733060988305,8
4,4,39.72200597365061,165.07811893688478,7
6,2,564.3622977547781,133.533748406056,2
2,4,215.92525472666523,94.73623035363738,0
2,2,414.6139192414974,65.51012012715157,7
8,1,253.68637393313998,65.39837490952418,2
1,0,289.9249634646045,129.52779921843648,2
2,0,142.05441131208997,105.1563657800339,5
1,4,3.223207158323027,47.11025560063564,1
5,0,343.6110749683178,172.37869783932177,2
9,1,521.7868911062131,159.4390761022212,3
3,4,97.69802891886614,6.789611491930114,8
7,2,622.264546471059,144.42871291655044,2
3,4,171.49884316942342,100.82184228744775,6
4,3,440.484477993742,127.62151510880307,0
8,4,345.8663767787928,145.37861177991837,8
7,3,203.71788327205343,126.64085185629467,8
4,2,514.2877826689336,144.36928763550083,0
5,2,513.6917893687379,39.54959430799936,1
6,1,461.98362042025497,55.535651635637095,7
6,0,828.2610233367576,163.60613192979895,8
3,2,964.5256745787456,111.88080390121497,8
1,2,480.68121996678025,23.928633205973227,5
6,0,519.391477617215,133.66272873279055,4
1,0,716.1684391072458,59.40759200124186,8
5,4,578.876941203395,195.31736734846675,3
3,1,39.791175524574896,94.71097365600517,0
0,1,643.8523460955516,44.472150035669266,3
4,1,820.3767526391339,88.82131125495005,5
1,0,142.2562681136933,179.36708793142282,7
3,4,342.49935128589215,61.02080012119262,0
0,2,545.505134817211,47.12369353382311,3
7,0,989.0991151735274,98.89341197020558,2
3,0,248.51550130663514,90.62696895267266,8
3,3,989.4577835417967,187.96936729987073,6
1,4,917.1829053667917,149.21419311907874,4
3,0,873.5815051519396,75.24947190690365,4
8,1,910.9685776746294,41.92730041932653,7
3,0,590.7594234245043,5.813785423682982,7
0,0,912.2732984783083,60.38136641480796,6
9,1,386.5331078838625,132.7964014094838,9
3,1,248.8768371304425,12.915779716615328,9
2,1,28.607186198924218,183.19516076730486,6
6,4,365.73809557661684,82.82995914074533,3
5,1,849.311036618865,199.9521148813132,4
6,4,288.70702325354847,55.56003366747555,4
5,2,581.8304926206542,148.24045599591514,5
8,2,932.1913410180015,122.57657437455714,2
8,3,486.82965527146183,49.86003674922985,9
4,2,209.58074592230923,53.66164234200048,2
0,2,968.3690170788777,76.25687159595198,8
4,1,578.1625957655649,192.81386540539717,3
1,1,604.7928243087293,185.73822090581695,8
8,4,37.64568202410834,35.21433230837469,3
6,3,170.03157586977136,3.3659325369844506,2
9,1,710.6421484302109,113.07144421478348,6
1,0,965.41720039748,105.56112410395389,2
1,3,769.3191730014388,118.98096804728786,4
0,1,362.4332850755578,183.87415439084532,3
4,1,248.14451824468676,39.844173975907914,1
9,1,507.38184151117605,157.76840960649176,5
3,4,597.1307727246785,21.827604604450855,9
1,4,842.7527057029426,67.31962027129792,0
0,1,791.0664811672963,69.24527086386605,4
9,1,893.1865740508088,22.618717714939372,8
9,4,271.2753345857587,29.110074419907427,9
9,1,977.5508473789653,155.36386658112465,6
9,1,684.6975281395382,127.3981533395591,4
6,0,28.77504413693821,108.0132116192442,2
3,2,85.2156383084638,103.61546814861549,2
7,2,168.35616952152654,10.533637793239725,8
9,2,46.72078356815801,120.71762738934821,5
6,2,237.89273186531247,21.98808178850409,9
5,2,337.7700720525982,92.44083633201548,6
1,4,510.6270909618338,85.11887337786999,7
0,1,548.6322781863521,172.94737247153557,3
9,3,484.6787449943418,127.4764618695049,2
0,1,164.28145952803197,105.1235259711384,5
0,4,799.3129662673031,9.10431543886341,2
6,1,378.4002380552367,3.087099708736818,1
3,2,669.5325714598948,14.295646889186099,7
5,3,686.0823089830229,132.4957900627992,4
3,2,81.22288213751617,157.76520061349427,5
3,0,147.12721177564558,6.226194038500088,4
7,2,700.8830521841006,7.102010321775043,4
9,2,731.8776955087617,176.85310982768837,5
2,1,485.9083090810059,107.73935670954637,6
8,4,954.1155618811737,182.5251844737259,7
7,1,550.1115224523536,51.85094871350992,9
7,2,484.6750807417377,79.8473060658601,1
7,1,322.26814711746454,197.25249219367916,5
2,2,233.07240364362147,59.13798312374994,7
7,2,771.751824561335,119.29930941338966,8
5,0,556.8826963039513,95.43376658752933,9
7,3,12.672544757807103,36.31957580205687,3
3,3,52.38579281683098,134.34252672971377,4
3,0,504.06475070107894,113.95318742250429,1
1,0,583.741863972715,52.274502607041164,9
5,0,138.77192466327037,51.223742153010846,9
6,3,95.50600896365258,161.59232120351564,3
8,0,587.3888197650838,143.83907947578078,7
5,4,850.3016704027106,115.80075947566071,6
1,0,443.5752910992071,145.77089474504945,9
6,3,145.43864507513092,59.75845947361389,6
9,0,364.94971605298053,177.9734092283851,6
4,4,459.27212937984274,168.78138083813704,5
8,1,778.2491677238023,75.68109463332536,3
1,3,192.13548541037028,191.39302626308418,7
4,2,380.41932715341267,192.03655357141628,6
3,1,708.121338457282,28.924345199405455,0
4,1,710.2552263406827,152.86244618012137,0
9,0,126.52585587569875,58.7403096044387,2
0,1,507.60596884677256,27.75643945534638,1
5,1,304.21967918319257,118.83349615370193,1
3,1,292.97298400181506,3.0384858109079538,6
1,3,232.12829178205675,104.060397050241,7
8,1,382.02023524317053,129.804226531817,0
6,1,901.4870223697411,87.32199320761612,4
5,0,688.4986567943299,187.91392552852807,4
4,1,140.8614712515547,150.6329214914227,0
9,3,653.1773837420894,2.4708265649608707,3
5,2,124.2046617999667,83.4786265167343,4
1,3,140.67009183934076,81.36250356690653,8
3,1,2.438188935987018,199.67151787821297,2
6,4,651.412545350907,62.68775155571093,5
0,1,667.2076597595484,28.153528267759697,2
7,3,264.9697764426171,119.33471474602268,1
0,0,420.48058327271696,169.10621176165017,3
0,3,127.63803080714742,164.54409203200865,3
0,2,381.79918653929,193.8380059710505,4
8,4,237.37972320505264,111.3662121569134,0
0,1,606.019871540619,83.19878596408152,5
6,1,515.5124494990192,118.67355818427,8
3,3,373.11964989040325,112.06663534933195,0
2,1,691.3019247492712,60.02326708880037,4
7,2,25.965152231266163,125.40935011664611,7
7,0,38.686125605269964,78.43246300406636,4
7,3,393.725885198529,195.92935164254888,7
9,1,85.47708350149131,79.2315885524352,9
6,2,240.786149330096,27.42114919013794,8
2,4,430.0637272880999,65.15526762099819,5
8,4,221.82458714804676,163.68462780475815,3
6,4,39.00708498596328,167.12916055447653,3
1,2,224.20449261932762,193.31812035798643,6
8,1,872.4108480470026,178.77914041847663,0
1,2,224.41149097075763,163.49419498197534,2
6,1,337.75497097843197,115.10227627299314,5
2,3,174.5496516035435,18.913087804717943,2
9,1,992.6494615886131,164.1402423682683,9
0,1,936.679613777222,69.88286531495056,7
2,1,928.275749397168,132.6691903868255,8
9,4,913.2725084612877,157.51539941201455,9
0,1,50.60035139546526,7.479053706229233,4
3,3,627.195778669084,148.80792826122124,6
8,0,412.26161794799367,125.38833385139587,2
3,0,631.878009252946,166.17390277726318,1
9,0,958.356218837918,76.46513300923654,4
8,2,834.605182701371,60.812214666946396,4
2,3,857.2005605642154,95.63502766273382,1
0,2,628.2125975599987,120.1234563268266,1
5,1,947.0890842041815,45.626663400333946,2
4,4,278.9856022906817,34.48248558548899,3
2,0,270.13014149935697,2.317431973691342,2
6,0,2.4026449834707586,81.13604431228627,3
8,4,524.3890145625704,139.26220892944903,5
8,1,294.7625120198303,1.706665502117355,5
6,2,715.8891906847907,36.54423223002647,6
2,2,288.7958515980543,72.82932858614784,6
9,2,108.06897929767145,42.57469086039192,4
1,3,718.1577881348911,51.82171443267758,1
2,4,846.4054073203519,177.77183475986126,4
5,2,587.6299434494462,51.76248536630234,1
5,4,84.43305717091376,62.8785518125007,6
4,1,136.0066687232294,148.5062253810801,4
9,3,938.5436665863627,99.30120618971937,8
9,2,193.16431416880553,39.438825218344235,0
6,0,654.1840766276563,66.84831645619853,5
6,2,92.65798863269825,108.50188204342513,9
2,3,917.2168378814641,33.84515479318648,1
9,4,280.6242965633432,150.24868305016358,0
0,0,3.3327736802742924,28.994439612524303,9
0,2,759.8950544736572,145.51119877448204,4
2,1,661.8888738138604,24.5463542291386,1
3,4,563.8939812864563,73.93663127937482,4
8,3,38.89312903785136,37.20250489894463,4
6,3,435.1144838598774,132.4600804235613,3
6,3,234.14587568457122,11.571079814239592,1
9,2,379.2645596439307,85.7591534333723,5
6,2,205.13829595156295,88.31652114194976,1
4,4,191.13356961016225,48.22637090634774,5
2,4,382.3196638712957,20.359454950415024,9
8,2,887.7267614433906,173.52311673913442,3
8,2,49.697190128910165,120.54365588157812,8
1,0,989.6531129316501,156.6098737463645,4
4,1,26.11235443832305,84.19205452535357,0
8,4,830.494343345928,168.71366781802925,8
5,0,15.575567255363797,163.28526616508915,1
2,4,717.8083164912384,161.1879530118546,5
7,4,973.497116852833,154.58584881948175,9
3,3,151.3654404162651,165.67180925868647,3
4,3,403.7530250160939,22.69726754477288,2
2,2,391.7619850622989,90.93536622688774,0
3,2,72.76709768726342,81.94460253339342,7
1,0,935.389217286803,30.717986829195265,1
1,0,151.8352684049169,47.03442659534156,3
1,2,636.2269381243605,76.94377931742709,2
0,4,969.0794586639834,165.1549777001451,2
0,3,577.637605815316,0.2858020504256098,8
4,0,493.28331435393477,90.56656944269992,1
2,0,322.22316502483284,151.9245333530058,1
4,4,105.66002988460343,96.03462047264311,8
9,0,116.35790783574696,71.88479011657667,8
0,2,401.1896613284005,148.99323162793624,8
7,0,326.7031151390496,2.9004208825899047,7
5,3,459.7013747543803,128.48943265530005,0
7,1,653.8857900782739,135.23162575892795,7
6,4,976.2731694205125,7.325156046919101,2
4,1,172.09290147619583,149.70496194120528,8
9,2,932.8028137474719,53.52044629099042,9
3,0,116.59069440705794,3.6572448718336092,1
0,4,921.8100073798988,10.539652743545691,4
4,2,220.22030340699294,41.889374235636076,3
7,0,197.76769799328198,85.4613483057371,6
1,1,199.50818605215915,43.13486532581663,0
1,3,76.37621701367404,24.165660571285997,1
4,2,69.25202519169638,64.59741358511349,5
7,2,901.8694822956942,66.33397273913826,8
6,3,242.2429439497069,61.25713946353775,2
1,4,321.6146531099048,53.755354454228254,4
5,0,410.70936918903254,28.959891634856195,2
7,0,514.6594455613762,182.86453189113845,5
8,3,804.657676024876,162.07653286586273,9
7,0,13.043315450423698,106.33400127371328,1
6,1,402.9636716555236,147.85395340547663,0
6,4,184.9027602144141,151.85154463918514,5
2,0,293.6039390809777,142.65668591485607,0
3,0,654.8816552666773,99.75125848873276,6
2,0,159.04019178555373,192.55061176795132,8
1,2,176.93445629143133,86.90361951118288,9
6,4,21.715813461592347,160.00099003499034,9
2,2,967.762638912173,177.94126802489413,6
9,0,404.3971281415545,106.62842685394503,2
0,4,507.7270323556251,76.26388277980377,4
7,0,749.806852589384,23.93433341084159,7
5,1,863.7519539414818,1.7057878740429189,5
2,3,77.47587650816278,68.43296649900981,7
3,2,477.7042629510694,4.634847317488622,2
2,1,386.38183413737727,29.401729502155117,7
7,3,12.248944405247265,159.82263342412648,6
8,1,976.9503910613619,145.49700806610494,6
0,0,446.92125196557583,171.59844475492744,4
4,2,444.28581588423634,185.9597872038645,4
9,2,318.60231454239675,57.13981958283361,7
4,2,586.6056073839487,103.94523638389215,5
4,0,509.1971122256209,138.48037026802768,4
7,1,331.0035039349529,138.0017393587878,0
7,4,342.41150433297673,61.540350012431674,8
8,1,556.1231600346581,20.925451553577147,5
7,1,35.9883278762807,172.09034090329828,9
4,3,875.320161600002,40.704396677532586,1
7,3,470.28554225287945,141.6725785507926,2
5,0,109.38597221972557,21.85618053629339,4
7,2,961.98048190693,194.84341911332274,2
8,4,823.0460370519035,98.57601003722318,7
4,2,111.12355993123447,101.37674196196858,7
1,0,914.7570028641039,6.671579711198494,0
7,3,582.9338905214186,78.07405968451518,3
4,2,544.7654738314113,30.32577915433279,8
4,4,659.569545364488,139.688792987101,4
7,2,421.13034425946995,90.2232030860718,3
7,2,522.4473197372581,154.89434940958373,9
3,0,110.39614524710927,6.170603332832747,0
2,1,537.5238545011849,87.83123740850189,4
1,0,836.5734340757791,53.32847282808639,2
3,2,244.86536214043775,49.808060914244614,8
5,4,191.98576663723256,176.7889573672904,4
2,4,925.0935049664441,82.17074476617458,3
2,2,738.1706180788502,118.13883221966435,9
9,1,622.9369389559116,15.552813835994383,0
7,1,972.6905929720054,34.315386490871134,5
5,0,446.2493913853305,48.450006125797415,4
5,3,858.5276317325036,46.468463188122676,2
1,2,841.3735549410293,153.63043045416464,0
2,2,422.48673961222306,42.369138670971736,8
5,3,388.93736322047454,83.69399239639033,6
4,3,486.2461645261501,175.9849241958408,5
3,1,513.0089153064251,193.20637810398165,6
4,0,924.2689704194815,19.307372416542457,8
6,3,869.6251224591537,73.63748598962785,2
5,4,174.72842244067144,193.6772736549556,9
0,0,709.7658438753407,110.08494760554835,4
5,3,444.757146645793,124.76416663832784,7
0,4,790.622161044454,18.499997113388943,7
0,3,63.04486141771448,146.6637407195578,7
9,3,671.9294900081605,93.37207798453282,8
3,3,133.67038865806512,34.41752376871852,8
4,4,868.5144444112319,73.37248893266715,3
0,3,919.7552647631368,176.04492797155658,6
8,1,478.2915604202592,98.34118990219895,2
4,3,926.9779436790716,179.50253474305424,3
7,2,147.96530918530237,112.00589567879082,0
4,3,745.3456632059531,86.57514183188388,3
1,2,526.7781616985903,54.1255961191454,4
8,2,135.08308295129933,166.8674971654172,4
1,3,230.14145112208317,197.52436699246317,7
1,0,265.2041816301827,176.77248030698286,9
3,3,917.3518432197892,165.19433246107982,8
6,1,369.54989693659724,187.95417040526064,0
3,2,15.698599596536521,49.659575471808836,0
9,1,778.968794551928,17.09931053481433,7
4,0,322.0291214818497,124.49515504118638,4
2,0,591.2764834130805,183.3706261862225,4
5,0,79.38128533423938,104.25579432925018,1
1,0,839.9626795474943,196.82373838287725,1
4,1,344.57611134908575,70.27010529640809,9
5,0,250.92211120611262,112.21532531748495,4
5,1,672.0035177767561,84.38501651662796,1
4,3,728.7801336261922,36.31654110942206,5
4,0,753.1131042149523,150.9827301520049,7
4,4,349.64647352926784,60.239011999958024,4
3,0,400.50117918137164,117.53286965561107,7
4,1,890.3090203555458,160.030399474599,4
2,4,771.0621024977586,16.449901566828817,8
1,3,832.7282249679608,109.53280293309385,8
9,3,710.5132473441616,169.72390816858805,5
7,0,107.54761968991477,175.18130129810413,7
1,0,557.7151219971655,89.39975633722132,3
3,1,494.36225600648356,193.13344676429443,6
4,0,100.3421442366862,124.4528758813441,8
4,1,318.7524429726417,55.40464695936021,9
6,0,191.53582066527852,17.10120481451338,0
2,2,151.84269586622213,74.06203918697952,3
1,3,490.5076388349994,141.03027758233765,4
1,1,125.12720787127441,151.42393513472268,2
7,0,253.93731219997062,0.051126611932006405,7
0,4,872.6310461852603,7.030816543524021,2
4,1,430.626313614802,69.67304528164165,2
1,2,429.4669520871249,148.68854229609977,5
9,0,376.2331910733557,42.46462857208662,0
1,1,462.25556491514243,189.45988315422798,8
3,2,803.591018346543,57.174155781596504,8
3,4,535.8047695334022,56.735919605420705,2
6,4,360.083770327125,30.19319847007904,1
4,3,518.1963010634923,14.316635838106894,1
0,2,329.62824726502936,48.38333581629195,7
5,1,65.14697582851781,19.947342835933846,9
5,2,872.7160430063115,172.43955935815816,9
7,2,729.9966185718066,162.6225052189796,6
7,2,385.91527373154975,188.17851397333138,1
2,2,272.05186360011226,98.20651058300287,8
2,0,796.2006820090049,133.19018649593696,9
3,4,269.0307602214336,66.5076951816092,3
8,2,901.9306774109785,161.92118029998338,1
7,2,397.9608761182215,72.52542321566435,7
0,3,395.8115730647226,48.36347978661735,2
9,3,751.167522071274,120.05079315387302,7
8,0,524.1932676046789,2.798129613741973,4
5,1,325.197944594959,158.0692976068808,6
2,1,689.1843059870217,129.35446189634013,4
3,2,176.3091194181935,102.55073032630311,2
2,2,833.471745542239,33.11862401297419,8
6,1,157.06109019987247,79.53917112490205,3
6,4,696.9336084776343,79.25588060828743,6
2,2,984.133782154864,89.04121396247477,0
9,1,313.13720781568264,149.85050221282717,6
9,2,990.6132437676771,133.85779169941276,2
4,3,885.8748756397445,174.2282930185732,5
0,2,574.3670643465185,22.071322878969358,9
9,1,751.6290424154815,8.231528562747004,0
6,1,292.73928214413223,154.75726540098046,0
9,2,535.5003871468308,180.05684292007064,1
9,2,469.60650150820425,83.83063671903565,3
5,0,985.0130450357073,161.92456205500034,4
4,4,287.5957553841281,38.077059551999646,5
6,3,742.9234954458406,186.62801132421743,5
4,2,162.85298155027695,130.48453771943326,9
1,2,855.5105820007994,180.1266303299486,0
0,4,209.91434627557737,146.7593903348525,9
9,0,708.6750908363679,195.38988964037057,6
7,1,796.8334009783143,53.62981927176842,3
4,4,340.2320340521884,150.43200535057883,1
9,3,545.7739469266668,61.42542572184277,8
5,3,893.1562671220527,94.68057987103415,3
3,1,519.4702630005736,169.3459243957102,8
4,3,37.61091883428313,120.20632385878139,7
9,0,617.5687869844843,34.77755751283846,3
3,3,519.8088011187374,167.80229846326208,5
7,3,967.6311156638739,76.57622646967761,3
8,2,650.541120596648,152.02197708908608,6
8,4,228.52430762970832,184.61550581115952,2
8,4,960.640032137078,68.93574658855499,1
4,0,51.056977118738466,139.98902041991917,0
5,3,718.3019227738943,158.8138545434639,0
5,2,643.9836743578483,20.845930211795817,1
5,4,540.1600837736466,188.82195676180217,8
0,4,544.1949606286801,1.9913241927096204,3
1,1,426.57196480915894,45.75023599102994,2
6,3,552.990862267177,46.046811410617416,1
4,2,395.1579977564469,132.25683891048374,4
7,2,343.83698829998013,176.3047940732372,2
2,3,972.20783782542,90.1044452271915,6
0,3,289.7004878135988,161.6136448857239,9
9,3,747.6140933592138,40.51549014488642,8
5,1,940.2820798820352,199.7559975130037,6
9,2,856.3107012579843,180.59261926884125,3
1,4,360.05727422513587,166.58010226730227,5
7,1,441.29646401359366,193.8589510027963,6
8,0,810.9108608686128,143.71996758617195,5
4,2,706.7767888642773,184.11613987377783,2
1,1,761.1793440228986,189.78635217184424,0
